origin,destination,count,cat,year
ma,us,25,Neg,2019
ma,us,1,Neg,2017
ma,ch,1,Pos,2015
ma,cn,3,Pos,2015
ma,dz,15,Pos,2016
ma,dz,5,Pos,2015
ma,dz,5,Pos,2017
ma,dz,1,Pos,2018
ma,eg,4,Pos,2015
ma,eg,1,Pos,2017
ma,es,9,Pos,2015
ma,gb,34,Pos,2015
ma,in,21,Pos,2019
ma,in,17,Pos,2015
ma,in,14,Pos,2018
ma,in,9,Pos,2017
ma,in,6,Pos,2016
ma,it,10,Pos,2015
ma,nl,3,Pos,2015
ma,sn,6,Pos,2019
ma,tn,39,Pos,2015
ma,tn,35,Pos,2017
ma,tn,32,Pos,2016
ma,tn,25,Pos,2018
ma,tn,10,Pos,2019
ma,us,637,Pos,2015
ma,us,205,Pos,2016
ma,us,60,Pos,2018
md,ca,845,Neg,2016
md,ca,634,Neg,2017
md,ca,547,Neg,2015
md,ca,435,Neg,2018
md,ca,323,Neg,2019
md,de,704,Neg,2016
md,de,686,Neg,2019
md,de,606,Neg,2018
md,de,535,Neg,2017
md,de,522,Neg,2015
md,fr,414,Neg,2018
md,fr,349,Neg,2017
md,fr,310,Neg,2015
md,fr,259,Neg,2019
md,fr,168,Neg,2016
md,gb,1377,Neg,2018
md,gb,1281,Neg,2019
md,gb,1107,Neg,2016
md,gb,1106,Neg,2017
md,gb,718,Neg,2015
md,it,248,Neg,2018
md,it,220,Neg,2015
md,it,192,Neg,2017
md,it,148,Neg,2016
md,it,123,Neg,2019
md,ro,1801,Neg,2018
md,ro,1536,Neg,2019
md,ro,1443,Neg,2017
md,ro,1295,Neg,2016
md,ro,1069,Neg,2015
md,ua,134,Neg,2017
md,ua,109,Neg,2018
md,ua,106,Neg,2015
md,ua,91,Neg,2019
md,ua,80,Neg,2016
md,us,1060,Neg,2016
md,us,978,Neg,2017
md,us,571,Neg,2015
md,us,59,Neg,2019
md,us,52,Neg,2018
mg,ca,227,Neg,2019
mg,ca,214,Neg,2018
mg,ca,181,Neg,2016
mg,ca,130,Neg,2015
mg,ca,87,Neg,2017
mg,fr,1462,Neg,2019
mg,fr,1399,Neg,2018
mg,fr,545,Neg,2017
mg,mu,189,Neg,2018
mg,mu,138,Neg,2017
mg,mu,78,Neg,2016
mg,mu,72,Neg,2019
mg,us,167,Neg,2017
mg,us,88,Neg,2018
mg,us,55,Neg,2019
mg,fr,445,Pos,2015
mg,fr,198,Pos,2016
mg,mu,65,Pos,2015
mg,us,900,Pos,2015
mg,us,388,Pos,2016
mk,ae,278,Neg,2015
mk,ae,264,Neg,2016
mk,ae,61,Neg,2019
mk,ae,34,Neg,2018
mk,de,1188,Neg,2019
mk,de,1038,Neg,2017
mk,de,959,Neg,2018
mk,de,885,Neg,2016
mk,de,529,Neg,2015
mk,gb,397,Neg,2017
mk,gb,338,Neg,2019
mk,gb,322,Neg,2016
mk,gb,258,Neg,2015
mk,gb,206,Neg,2018
mk,nl,311,Neg,2016
mk,nl,302,Neg,2018
mk,nl,278,Neg,2015
mk,nl,256,Neg,2019
mk,nl,233,Neg,2017
mk,tr,7,Neg,2015
mk,us,715,Neg,2017
mk,us,629,Neg,2019
mk,us,561,Neg,2018
mk,us,375,Neg,2016
mk,us,99,Neg,2015
mk,ae,26,Pos,2017
mk,tr,79,Pos,2017
mk,tr,69,Pos,2019
mk,tr,14,Pos,2018
mk,tr,12,Pos,2016
ml,ci,106,Neg,2019
ml,fr,145,Neg,2018
ml,fr,123,Neg,2019
ml,ci,377,Pos,2015
ml,ci,111,Pos,2017
ml,ci,84,Pos,2016
ml,ci,0,Pos,2018
ml,fr,1005,Pos,2015
ml,fr,260,Pos,2016
ml,fr,159,Pos,2017
ml,sn,215,Pos,2018
ml,sn,174,Pos,2017
ml,sn,170,Pos,2019
ml,sn,84,Pos,2016
ml,sn,11,Pos,2015
ml,us,1519,Pos,2015
ml,us,650,Pos,2016
ml,us,254,Pos,2017
ml,us,223,Pos,2019
ml,us,152,Pos,2018
mm,au,46,Neg,2019
mm,au,27,Neg,2017
mm,fr,8,Neg,2019
mm,fr,3,Neg,2018
mm,id,20,Neg,2018
mm,id,2,Neg,2019
mm,jp,69,Neg,2019
mm,jp,18,Neg,2018
mm,vn,63,Neg,2018
mm,vn,21,Neg,2019
mm,ae,270,Pos,2015
mm,ae,260,Pos,2016
mm,ae,188,Pos,2018
mm,ae,116,Pos,2017
mm,ae,29,Pos,2019
mm,au,244,Pos,2015
mm,au,63,Pos,2016
mm,au,10,Pos,2018
mm,cn,371,Pos,2016
mm,cn,317,Pos,2015
mm,cn,100,Pos,2018
mm,cn,71,Pos,2019
mm,cn,48,Pos,2017
mm,fr,119,Pos,2016
mm,fr,57,Pos,2015
mm,fr,15,Pos,2017
mm,gb,354,Pos,2015
mm,gb,215,Pos,2016
mm,gb,138,Pos,2019
mm,gb,110,Pos,2017
mm,gb,58,Pos,2018
mm,id,109,Pos,2015
mm,id,96,Pos,2016
mm,id,39,Pos,2017
mm,in,567,Pos,2015
mm,in,512,Pos,2016
mm,in,376,Pos,2018
mm,in,232,Pos,2017
mm,in,198,Pos,2019
mm,jp,182,Pos,2015
mm,jp,141,Pos,2016
mm,jp,30,Pos,2017
mm,my,244,Pos,2015
mm,my,204,Pos,2016
mm,my,158,Pos,2017
mm,my,123,Pos,2018
mm,my,42,Pos,2019
mm,ph,265,Pos,2015
mm,ph,61,Pos,2019
mm,ph,30,Pos,2016
mm,ph,30,Pos,2018
mm,ph,12,Pos,2017
mm,sg,1714,Pos,2016
mm,sg,1175,Pos,2015
mm,sg,995,Pos,2017
mm,sg,619,Pos,2018
mm,sg,96,Pos,2019
mm,th,988,Pos,2015
mm,th,601,Pos,2016
mm,th,396,Pos,2018
mm,th,348,Pos,2017
mm,th,303,Pos,2019
mm,us,1477,Pos,2015
mm,us,1340,Pos,2019
mm,us,709,Pos,2018
mm,us,560,Pos,2016
mm,us,209,Pos,2017
mm,vn,57,Pos,2015
mm,vn,48,Pos,2017
mm,vn,26,Pos,2016
mn,au,327,Neg,2019
mn,au,286,Neg,2018
mn,au,202,Neg,2017
mn,au,130,Neg,2016
mn,cn,16,Neg,2019
mn,gb,22,Neg,2017
mn,gb,19,Neg,2018
mn,us,419,Neg,2017
mn,au,121,Pos,2015
mn,cn,278,Pos,2015
mn,cn,187,Pos,2017
mn,cn,168,Pos,2016
mn,cn,108,Pos,2018
mn,gb,169,Pos,2015
mn,gb,47,Pos,2016
mn,gb,38,Pos,2019
mn,us,1147,Pos,2015
mn,us,456,Pos,2016
mn,us,327,Pos,2019
mn,us,306,Pos,2018
mt,ae,57,Neg,2015
mt,ae,28,Neg,2016
mt,au,171,Neg,2017
mt,au,36,Neg,2016
mt,au,5,Neg,2019
mt,be,51,Neg,2019
mt,be,8,Neg,2015
mt,ch,149,Neg,2019
mt,ch,85,Neg,2016
mt,ch,57,Neg,2017
mt,cz,34,Neg,2018
mt,cz,19,Neg,2017
mt,de,312,Neg,2019
mt,de,64,Neg,2016
mt,de,57,Neg,2015
mt,es,420,Neg,2019
mt,es,347,Neg,2018
mt,es,343,Neg,2017
mt,es,107,Neg,2016
mt,es,81,Neg,2015
mt,nl,210,Neg,2017
mt,nl,210,Neg,2019
mt,nl,71,Neg,2016
mt,se,271,Neg,2019
mt,ae,312,Pos,2019
mt,ae,171,Pos,2017
mt,ae,142,Pos,2018
mt,au,28,Pos,2018
mt,au,16,Pos,2015
mt,be,222,Pos,2017
mt,be,114,Pos,2016
mt,be,80,Pos,2018
mt,br,750,Pos,2018
mt,br,563,Pos,2019
mt,br,412,Pos,2016
mt,br,400,Pos,2017
mt,br,48,Pos,2015
mt,ch,48,Pos,2015
mt,ch,11,Pos,2018
mt,cz,78,Pos,2016
mt,cz,40,Pos,2015
mt,cz,20,Pos,2019
mt,de,23,Pos,2018
mt,de,13,Pos,2017
mt,dk,114,Pos,2018
mt,dk,64,Pos,2016
mt,dk,63,Pos,2017
mt,dk,48,Pos,2015
mt,dk,15,Pos,2019
mt,fr,364,Pos,2018
mt,fr,108,Pos,2017
mt,fr,97,Pos,2015
mt,fr,51,Pos,2019
mt,fr,50,Pos,2016
mt,gb,1882,Pos,2016
mt,gb,1270,Pos,2017
mt,gb,856,Pos,2015
mt,gb,825,Pos,2019
mt,gb,744,Pos,2018
mt,hu,337,Pos,2017
mt,hu,334,Pos,2016
mt,hu,170,Pos,2015
mt,hu,51,Pos,2018
mt,hu,0,Pos,2019
mt,ie,387,Pos,2017
mt,ie,369,Pos,2016
mt,ie,301,Pos,2018
mt,ie,174,Pos,2019
mt,ie,40,Pos,2015
mt,it,2010,Pos,2015
mt,it,1762,Pos,2018
mt,it,1477,Pos,2016
mt,it,1276,Pos,2017
mt,it,861,Pos,2019
mt,nl,226,Pos,2015
mt,nl,23,Pos,2018
mt,ph,364,Pos,2019
mt,ph,296,Pos,2018
mt,ph,165,Pos,2017
mt,ph,153,Pos,2015
mt,ph,142,Pos,2016
mt,pl,405,Pos,2016
mt,pl,283,Pos,2015
mt,pl,241,Pos,2017
mt,pl,200,Pos,2019
mt,pl,182,Pos,2018
mt,se,291,Pos,2016
mt,se,266,Pos,2015
mt,se,171,Pos,2017
mt,se,11,Pos,2018
mt,tr,403,Pos,2018
mt,tr,389,Pos,2019
mt,tr,349,Pos,2017
mt,tr,199,Pos,2016
mt,tr,153,Pos,2015
mt,us,460,Pos,2015
mt,us,305,Pos,2016
mt,us,229,Pos,2017
mt,us,195,Pos,2019
mt,us,182,Pos,2018
mu,ae,173,Neg,2015
mu,ae,168,Neg,2016
mu,ae,102,Neg,2018
mu,ae,58,Neg,2017
mu,au,342,Neg,2016
mu,au,315,Neg,2019
mu,au,273,Neg,2017
mu,au,162,Neg,2018
mu,au,100,Neg,2015
mu,ca,899,Neg,2019
mu,ca,764,Neg,2018
mu,ca,726,Neg,2017
mu,ca,700,Neg,2016
mu,ca,419,Neg,2015
mu,fr,516,Neg,2018
mu,fr,337,Neg,2019
mu,fr,185,Neg,2017
mu,gb,124,Neg,2019
mu,ke,359,Neg,2019
mu,ke,282,Neg,2018
mu,ke,160,Neg,2015
mu,ke,146,Neg,2017
mu,ke,140,Neg,2016
mu,mg,40,Neg,2015
mu,za,311,Neg,2019
mu,za,205,Neg,2018
mu,za,33,Neg,2015
mu,ae,60,Pos,2019
mu,fr,612,Pos,2015
mu,fr,123,Pos,2016
mu,gb,392,Pos,2016
mu,gb,352,Pos,2015
mu,gb,171,Pos,2017
mu,gb,145,Pos,2018
mu,in,401,Pos,2019
mu,in,312,Pos,2018
mu,in,202,Pos,2016
mu,in,171,Pos,2017
mu,in,133,Pos,2015
mu,mg,128,Pos,2018
mu,mg,93,Pos,2017
mu,mg,50,Pos,2016
mu,mg,49,Pos,2019
mu,my,198,Pos,2019
mu,my,185,Pos,2017
mu,my,168,Pos,2016
mu,my,141,Pos,2018
mu,my,120,Pos,2015
mu,us,904,Pos,2015
mu,us,243,Pos,2019
mu,us,241,Pos,2016
mu,us,141,Pos,2018
mu,us,39,Pos,2017
mu,za,214,Pos,2017
mu,za,84,Pos,2016
mw,gb,56,Neg,2018
mw,gb,26,Neg,2019
mw,za,212,Neg,2017
mw,za,85,Neg,2018
mw,gb,1585,Pos,2015
mw,gb,852,Pos,2016
mw,gb,259,Pos,2017
mw,in,282,Pos,2018
mw,in,275,Pos,2017
mw,in,252,Pos,2019
mw,in,236,Pos,2016
mw,in,174,Pos,2015
mw,us,4982,Pos,2015
mw,us,4852,Pos,2016
mw,us,1233,Pos,2017
mw,us,981,Pos,2018
mw,us,723,Pos,2019
mw,za,239,Pos,2015
mw,za,145,Pos,2016
mw,za,0,Pos,2019
mx,ae,6,Neg,2019
mx,ae,4,Neg,2015
mx,ae,3,Neg,2016
mx,ae,2,Neg,2018
mx,ae,1,Neg,2017
mx,at,4,Neg,2017
mx,at,4,Neg,2019
mx,at,3,Neg,2018
mx,at,2,Neg,2015
mx,at,2,Neg,2016
mx,au,18,Neg,2019
mx,au,15,Neg,2016
mx,au,14,Neg,2018
mx,au,13,Neg,2017
mx,au,9,Neg,2015
mx,be,5,Neg,2018
mx,be,5,Neg,2019
mx,be,4,Neg,2016
mx,be,4,Neg,2017
mx,be,2,Neg,2015
mx,bo,1,Neg,2016
mx,ca,105,Neg,2019
mx,ca,72,Neg,2018
mx,ca,61,Neg,2017
mx,ca,27,Neg,2016
mx,ch,9,Neg,2017
mx,ch,7,Neg,2016
mx,ch,7,Neg,2018
mx,ch,7,Neg,2019
mx,ch,2,Neg,2015
mx,cl,1,Neg,2017
mx,cn,4,Neg,2019
mx,cn,3,Neg,2015
mx,cn,3,Neg,2016
mx,de,58,Neg,2019
mx,de,51,Neg,2018
mx,de,43,Neg,2017
mx,de,36,Neg,2015
mx,de,29,Neg,2016
mx,dk,5,Neg,2016
mx,dk,4,Neg,2017
mx,dk,4,Neg,2018
mx,dk,3,Neg,2015
mx,dk,3,Neg,2019
mx,do,3,Neg,2015
mx,do,2,Neg,2016
mx,ec,4,Neg,2015
mx,es,51,Neg,2019
mx,es,25,Neg,2017
mx,es,24,Neg,2018
mx,fi,2,Neg,2017
mx,fi,2,Neg,2018
mx,fi,2,Neg,2019
mx,fr,39,Neg,2019
mx,fr,30,Neg,2017
mx,fr,28,Neg,2018
mx,fr,12,Neg,2016
mx,fr,4,Neg,2015
mx,gb,26,Neg,2019
mx,gb,24,Neg,2015
mx,gb,21,Neg,2016
mx,gb,19,Neg,2017
mx,gb,18,Neg,2018
mx,hk,1,Neg,2017
mx,hk,1,Neg,2018
mx,hn,1,Neg,2016
mx,ie,18,Neg,2019
mx,ie,12,Neg,2018
mx,ie,10,Neg,2017
mx,ie,8,Neg,2016
mx,ie,5,Neg,2015
mx,il,3,Neg,2018
mx,il,2,Neg,2019
mx,il,1,Neg,2017
mx,it,10,Neg,2019
mx,it,7,Neg,2017
mx,it,5,Neg,2018
mx,it,4,Neg,2016
mx,jp,7,Neg,2019
mx,jp,3,Neg,2018
mx,jp,2,Neg,2016
mx,kr,1,Neg,2018
mx,ni,1,Neg,2015
mx,ni,1,Neg,2016
mx,nl,18,Neg,2016
mx,nl,16,Neg,2019
mx,nl,15,Neg,2017
mx,nl,15,Neg,2018
mx,nl,10,Neg,2015
mx,no,3,Neg,2019
mx,no,2,Neg,2015
mx,no,1,Neg,2016
mx,no,1,Neg,2018
mx,nz,4,Neg,2017
mx,nz,4,Neg,2018
mx,nz,4,Neg,2019
mx,nz,3,Neg,2015
mx,nz,3,Neg,2016
mx,pe,5,Neg,2015
mx,pl,4,Neg,2019
mx,pl,3,Neg,2016
mx,pl,2,Neg,2017
mx,pl,2,Neg,2018
mx,pl,1,Neg,2015
mx,pr,3,Neg,2015
mx,pr,1,Neg,2016
mx,pr,1,Neg,2017
mx,pt,5,Neg,2018
mx,pt,5,Neg,2019
mx,pt,1,Neg,2015
mx,pt,1,Neg,2017
mx,sa,2,Neg,2015
mx,sa,2,Neg,2018
mx,sa,2,Neg,2019
mx,sa,1,Neg,2016
mx,se,9,Neg,2017
mx,se,9,Neg,2019
mx,se,8,Neg,2016
mx,se,7,Neg,2018
mx,se,6,Neg,2015
mx,sg,2,Neg,2016
mx,sg,2,Neg,2018
mx,sg,1,Neg,2017
mx,sg,1,Neg,2019
mx,th,1,Neg,2017
mx,us,312,Neg,2019
mx,us,165,Neg,2018
mx,us,130,Neg,2016
mx,us,122,Neg,2017
mx,za,2,Neg,2019
mx,za,1,Neg,2015
mx,ar,26,Pos,2019
mx,ar,25,Pos,2015
mx,ar,18,Pos,2016
mx,ar,11,Pos,2017
mx,ar,10,Pos,2018
mx,bo,2,Pos,2019
mx,bo,1,Pos,2018
mx,bo,0,Pos,2015
mx,bo,0,Pos,2017
mx,br,49,Pos,2016
mx,br,37,Pos,2017
mx,br,32,Pos,2018
mx,br,30,Pos,2015
mx,br,22,Pos,2019
mx,ca,7,Pos,2015
mx,cl,6,Pos,2016
mx,cl,3,Pos,2018
mx,cl,2,Pos,2015
mx,cl,1,Pos,2019
mx,cn,2,Pos,2018
mx,cn,0,Pos,2017
mx,co,47,Pos,2016
mx,co,43,Pos,2017
mx,co,43,Pos,2018
mx,co,40,Pos,2019
mx,co,8,Pos,2015
mx,cr,8,Pos,2019
mx,cr,6,Pos,2018
mx,cr,4,Pos,2015
mx,cr,0,Pos,2016
mx,cr,0,Pos,2017
mx,cu,11,Pos,2019
mx,cu,9,Pos,2018
mx,cu,4,Pos,2016
mx,cu,4,Pos,2017
mx,cu,2,Pos,2015
mx,do,2,Pos,2017
mx,do,1,Pos,2018
mx,do,1,Pos,2019
mx,ec,7,Pos,2018
mx,ec,5,Pos,2019
mx,ec,3,Pos,2017
mx,ec,0,Pos,2016
mx,es,213,Pos,2015
mx,es,57,Pos,2016
mx,fi,0,Pos,2015
mx,fi,0,Pos,2016
mx,gt,6,Pos,2019
mx,gt,5,Pos,2018
mx,gt,3,Pos,2015
mx,gt,3,Pos,2017
mx,gt,0,Pos,2016
mx,hk,1,Pos,2019
mx,hk,0,Pos,2015
mx,hk,0,Pos,2016
mx,hn,3,Pos,2018
mx,hn,2,Pos,2019
mx,hn,0,Pos,2015
mx,hn,0,Pos,2017
mx,il,1,Pos,2015
mx,il,0,Pos,2016
mx,in,39,Pos,2017
mx,in,30,Pos,2018
mx,in,21,Pos,2019
mx,in,20,Pos,2015
mx,in,17,Pos,2016
mx,it,5,Pos,2015
mx,jp,0,Pos,2015
mx,jp,0,Pos,2017
mx,kr,0,Pos,2015
mx,kr,0,Pos,2016
mx,kr,0,Pos,2017
mx,kr,0,Pos,2019
mx,my,2,Pos,2019
mx,my,1,Pos,2015
mx,my,1,Pos,2016
mx,my,1,Pos,2018
mx,my,0,Pos,2017
mx,ni,4,Pos,2018
mx,ni,4,Pos,2019
mx,ni,0,Pos,2017
mx,no,0,Pos,2017
mx,pa,4,Pos,2018
mx,pa,3,Pos,2017
mx,pa,2,Pos,2019
mx,pa,0,Pos,2015
mx,pa,0,Pos,2016
mx,pe,10,Pos,2016
mx,pe,9,Pos,2018
mx,pe,6,Pos,2017
mx,pe,6,Pos,2019
mx,ph,3,Pos,2015
mx,ph,2,Pos,2019
mx,ph,1,Pos,2017
mx,ph,1,Pos,2018
mx,ph,0,Pos,2016
mx,pr,0,Pos,2018
mx,pr,0,Pos,2019
mx,pt,1,Pos,2016
mx,sa,1,Pos,2017
mx,sg,3,Pos,2015
mx,sv,3,Pos,2018
mx,sv,3,Pos,2019
mx,sv,2,Pos,2015
mx,sv,1,Pos,2016
mx,sv,1,Pos,2017
mx,th,1,Pos,2015
mx,th,1,Pos,2016
mx,th,1,Pos,2018
mx,th,1,Pos,2019
mx,us,39,Pos,2015
mx,uy,3,Pos,2017
mx,uy,2,Pos,2016
mx,uy,2,Pos,2019
mx,uy,1,Pos,2018
mx,uy,0,Pos,2015
mx,ve,150,Pos,2017
mx,ve,146,Pos,2018
mx,ve,144,Pos,2016
mx,ve,101,Pos,2015
mx,ve,96,Pos,2019
mx,za,7,Pos,2017
mx,za,1,Pos,2016
mx,za,0,Pos,2018
my,ae,70,Neg,2015
my,ae,68,Neg,2016
my,ae,29,Neg,2017
my,ae,24,Neg,2018
my,ae,24,Neg,2019
my,au,261,Neg,2016
my,au,226,Neg,2017
my,au,139,Neg,2018
my,au,81,Neg,2019
my,au,61,Neg,2015
my,bd,26,Neg,2019
my,bd,9,Neg,2018
my,bd,1,Neg,2017
my,be,5,Neg,2019
my,be,3,Neg,2018
my,be,2,Neg,2015
my,bh,6,Neg,2016
my,bh,4,Neg,2017
my,bh,4,Neg,2019
my,bh,2,Neg,2018
my,br,2,Neg,2015
my,ca,77,Neg,2019
my,ca,64,Neg,2018
my,ca,56,Neg,2017
my,ca,49,Neg,2016
my,ca,47,Neg,2015
my,ch,9,Neg,2016
my,ch,6,Neg,2017
my,ch,4,Neg,2019
my,ch,2,Neg,2015
my,cn,21,Neg,2017
my,cn,12,Neg,2016
my,cn,2,Neg,2018
my,cn,2,Neg,2019
my,de,52,Neg,2016
my,de,51,Neg,2018
my,de,46,Neg,2017
my,de,42,Neg,2019
my,de,34,Neg,2015
my,dk,11,Neg,2015
my,dk,8,Neg,2018
my,dk,7,Neg,2019
my,dk,6,Neg,2016
my,dk,5,Neg,2017
my,dz,2,Neg,2017
my,es,10,Neg,2018
my,es,9,Neg,2017
my,es,6,Neg,2016
my,es,6,Neg,2019
my,fr,8,Neg,2017
my,fr,3,Neg,2019
my,fr,2,Neg,2016
my,hk,23,Neg,2018
my,hk,22,Neg,2017
my,hk,16,Neg,2016
my,hk,10,Neg,2019
my,hk,3,Neg,2015
my,id,68,Neg,2018
my,id,66,Neg,2016
my,id,44,Neg,2017
my,id,34,Neg,2019
my,id,27,Neg,2015
my,ie,12,Neg,2019
my,ie,9,Neg,2016
my,ie,7,Neg,2017
my,ie,4,Neg,2018
my,iq,25,Neg,2015
my,iq,21,Neg,2019
my,iq,20,Neg,2018
my,iq,19,Neg,2016
my,iq,10,Neg,2017
my,ir,111,Neg,2015
my,ir,92,Neg,2016
my,ir,51,Neg,2017
my,ir,27,Neg,2018
my,ir,5,Neg,2019
my,it,8,Neg,2019
my,it,6,Neg,2016
my,it,6,Neg,2017
my,it,4,Neg,2018
my,it,3,Neg,2015
my,jo,8,Neg,2015
my,jo,6,Neg,2018
my,jo,3,Neg,2017
my,jo,3,Neg,2019
my,jp,12,Neg,2016
my,jp,6,Neg,2017
my,jp,1,Neg,2019
my,kh,14,Neg,2015
my,kh,11,Neg,2016
my,kh,10,Neg,2019
my,kh,7,Neg,2018
my,kh,6,Neg,2017
my,kr,10,Neg,2016
my,kr,9,Neg,2015
my,kr,2,Neg,2019
my,kw,8,Neg,2016
my,kw,8,Neg,2017
my,kw,7,Neg,2019
my,kw,5,Neg,2015
my,kw,4,Neg,2018
my,kz,10,Neg,2017
my,kz,9,Neg,2016
my,kz,9,Neg,2019
my,kz,8,Neg,2018
my,kz,2,Neg,2015
my,lk,8,Neg,2016
my,lk,4,Neg,2015
my,lk,4,Neg,2017
my,lk,4,Neg,2018
my,mm,18,Neg,2015
my,mm,17,Neg,2016
my,mm,14,Neg,2017
my,mm,11,Neg,2018
my,mm,4,Neg,2019
my,mu,10,Neg,2017
my,mu,10,Neg,2019
my,mu,9,Neg,2016
my,mu,7,Neg,2015
my,mu,7,Neg,2018
my,mx,5,Neg,2019
my,mx,3,Neg,2016
my,mx,2,Neg,2015
my,mx,2,Neg,2018
my,ng,47,Neg,2015
my,ng,39,Neg,2016
my,ng,26,Neg,2017
my,ng,26,Neg,2018
my,ng,25,Neg,2019
my,nl,24,Neg,2017
my,nl,23,Neg,2018
my,nl,19,Neg,2019
my,nl,15,Neg,2016
my,no,8,Neg,2017
my,no,7,Neg,2019
my,no,6,Neg,2018
my,no,4,Neg,2016
my,nz,74,Neg,2016
my,nz,50,Neg,2015
my,nz,41,Neg,2017
my,nz,24,Neg,2018
my,nz,20,Neg,2019
my,om,12,Neg,2019
my,om,8,Neg,2018
my,om,3,Neg,2017
my,om,2,Neg,2016
my,ph,2,Neg,2016
my,ph,2,Neg,2017
my,pk,1,Neg,2019
my,qa,20,Neg,2016
my,qa,20,Neg,2019
my,qa,15,Neg,2015
my,qa,2,Neg,2018
my,sa,84,Neg,2015
my,sa,80,Neg,2016
my,sa,40,Neg,2017
my,sa,38,Neg,2019
my,sa,35,Neg,2018
my,sd,11,Neg,2015
my,sd,9,Neg,2016
my,sd,8,Neg,2017
my,sd,8,Neg,2018
my,sd,3,Neg,2019
my,se,13,Neg,2017
my,se,13,Neg,2019
my,se,9,Neg,2016
my,se,8,Neg,2018
my,se,2,Neg,2015
my,sg,822,Neg,2019
my,sg,810,Neg,2016
my,sg,777,Neg,2015
my,sg,774,Neg,2018
my,sg,728,Neg,2017
my,th,26,Neg,2016
my,th,24,Neg,2017
my,th,18,Neg,2018
my,th,14,Neg,2015
my,th,8,Neg,2019
my,tr,16,Neg,2016
my,tr,16,Neg,2019
my,tr,11,Neg,2015
my,tr,6,Neg,2018
my,tr,4,Neg,2017
my,tw,2,Neg,2015
my,tw,1,Neg,2016
my,vn,13,Neg,2015
my,vn,8,Neg,2017
my,vn,7,Neg,2019
my,vn,6,Neg,2016
my,ye,4,Neg,2019
my,ye,3,Neg,2015
my,za,4,Neg,2015
my,za,1,Neg,2018
my,bd,26,Pos,2015
my,bd,19,Pos,2016
my,be,2,Pos,2016
my,be,0,Pos,2017
my,bh,0,Pos,2015
my,br,10,Pos,2019
my,br,5,Pos,2016
my,br,5,Pos,2018
my,br,4,Pos,2017
my,ch,1,Pos,2018
my,cn,4,Pos,2015
my,dz,6,Pos,2015
my,dz,1,Pos,2016
my,dz,1,Pos,2018
my,dz,1,Pos,2019
my,eg,23,Pos,2016
my,eg,23,Pos,2018
my,eg,14,Pos,2019
my,eg,9,Pos,2017
my,eg,2,Pos,2015
my,es,7,Pos,2015
my,fr,26,Pos,2015
my,fr,0,Pos,2018
my,gb,167,Pos,2018
my,gb,104,Pos,2019
my,gb,81,Pos,2017
my,gb,62,Pos,2016
my,gb,18,Pos,2015
my,ie,1,Pos,2015
my,in,422,Pos,2015
my,in,394,Pos,2018
my,in,301,Pos,2019
my,in,289,Pos,2017
my,in,288,Pos,2016
my,jo,0,Pos,2016
my,jp,20,Pos,2015
my,jp,1,Pos,2018
my,kr,14,Pos,2017
my,kr,1,Pos,2018
my,lk,6,Pos,2019
my,mx,1,Pos,2017
my,nl,14,Pos,2015
my,no,0,Pos,2015
my,om,3,Pos,2015
my,ph,64,Pos,2015
my,ph,40,Pos,2018
my,ph,16,Pos,2019
my,pk,23,Pos,2015
my,pk,23,Pos,2016
my,pk,2,Pos,2017
my,pk,1,Pos,2018
my,qa,4,Pos,2017
my,tw,14,Pos,2019
my,tw,8,Pos,2017
my,tw,8,Pos,2018
my,us,626,Pos,2015
my,us,169,Pos,2016
my,us,107,Pos,2018
my,us,71,Pos,2019
my,us,54,Pos,2017
my,vn,10,Pos,2018
my,ye,13,Pos,2016
my,ye,4,Pos,2017
my,ye,3,Pos,2018
my,za,5,Pos,2019
my,za,3,Pos,2016
my,za,3,Pos,2017
mz,pt,717,Neg,2017
mz,pt,564,Neg,2018
mz,pt,464,Neg,2019
mz,pt,102,Neg,2016
mz,za,46,Neg,2018
mz,za,16,Neg,2017
mz,zw,11,Neg,2018
mz,br,412,Pos,2018
mz,br,392,Pos,2016
mz,br,343,Pos,2019
mz,br,132,Pos,2017
mz,br,55,Pos,2015
mz,gb,487,Pos,2015
mz,gb,305,Pos,2016
mz,gb,164,Pos,2017
mz,gb,22,Pos,2019
mz,gb,7,Pos,2018
mz,in,268,Pos,2019
mz,in,142,Pos,2015
mz,in,102,Pos,2018
mz,in,68,Pos,2016
mz,in,16,Pos,2017
mz,pt,869,Pos,2015
mz,us,2169,Pos,2015
mz,us,1380,Pos,2016
mz,us,537,Pos,2017
mz,us,483,Pos,2018
mz,us,396,Pos,2019
mz,za,647,Pos,2015
mz,za,137,Pos,2019
mz,za,53,Pos,2016
mz,zw,203,Pos,2015
mz,zw,93,Pos,2019
mz,zw,48,Pos,2016
mz,zw,48,Pos,2017
na,ao,697,Neg,2015
na,ao,340,Neg,2017
na,ao,338,Neg,2019
na,ao,329,Neg,2016
na,ao,326,Neg,2018
na,de,83,Neg,2019
na,de,47,Neg,2017
na,de,47,Neg,2018
na,gb,72,Neg,2018
na,gb,65,Neg,2019
na,zm,299,Neg,2015
na,zm,234,Neg,2017
na,zm,166,Neg,2018
na,zm,165,Neg,2016
na,zm,139,Neg,2019
na,zw,36,Neg,2018
na,de,50,Pos,2015
na,de,14,Pos,2016
na,gb,672,Pos,2015
na,gb,446,Pos,2016
na,gb,47,Pos,2017
